Feature,Importance,Unnamed: 0,node,source,fa_score,la_score,abs_fa_score,abs_la_score,feature_name
"family_tuple_Count_('GBIF:2331886', 'Styelidae')",0.001447214340225991,931,"('GBIF:2331886', 'Styelidae')",family,0.0,1.0,0.0,1.0,"family_tuple_Count_('GBIF:2331886', 'Styelidae')"
"family_tuple_Count_('GBIF:5015', 'Rosaceae')",0.001438696055383827,460,"('GBIF:5015', 'Rosaceae')",family,0.055555556,-0.452380952,0.055555556,0.4523809523809524,"family_tuple_Count_('GBIF:5015', 'Rosaceae')"
"genus_tuple_Count_('GBIF:3052435', 'Arabidopsis')",0.001435190805705056,1536,"('GBIF:3052435', 'Arabidopsis')",genus,-0.282051282,-0.269230769,0.282051282051282,0.2692307692307692,"genus_tuple_Count_('GBIF:3052435', 'Arabidopsis')"
LDATopics_L60,0.001421881177294426,7909,L60,tdt_lda,-0.278761062,-0.513274336,0.2787610619469026,0.5132743362831859,LDATopics_L60
"order_tuple_Count_('GBIF:422', 'Caryophyllales')",0.001421537721236358,157,"('GBIF:422', 'Caryophyllales')",order,0.2428571428571428,-0.442857143,0.2428571428571428,0.4428571428571428,"order_tuple_Count_('GBIF:422', 'Caryophyllales')"
LDATopics_L52,0.001418334699109877,7965,L52,tdt_lda,-0.124277457,-0.563583815,0.1242774566473988,0.5635838150289018,LDATopics_L52
LDATopics_L30,0.001416625229272717,7905,L30,tdt_lda,-0.101123596,-0.342696629,0.1011235955056179,0.3426966292134831,LDATopics_L30
"order_tuple_Count_('GBIF:731', 'Artiodactyla')",0.001415439842946608,133,"('GBIF:731', 'Artiodactyla')",order,0.1962025316455696,-0.550632911,0.1962025316455696,0.5506329113924051,"order_tuple_Count_('GBIF:731', 'Artiodactyla')"
"genus_tuple_Count_('GBIF:1946401', 'Artines')",0.001413305008444105,2933,"('GBIF:1946401', 'Artines')",genus,1.0,1.0,1.0,1.0,"genus_tuple_Count_('GBIF:1946401', 'Artines')"
"order_tuple_Count_('GBIF:941', 'Malvales')",0.001410907578378231,115,"('GBIF:941', 'Malvales')",order,0.2093023255813953,-0.209302326,0.2093023255813953,0.2093023255813953,"order_tuple_Count_('GBIF:941', 'Malvales')"
"family_tuple_Count_('GBIF:8517', 'Chaetodontidae')",0.0013964182350183,662,"('GBIF:8517', 'Chaetodontidae')",family,0.1,0.066666667,0.1,0.066666667,"family_tuple_Count_('GBIF:8517', 'Chaetodontidae')"
"family_tuple_Count_('GBIF:7017', 'Nymphalidae')",0.001387987985889734,574,"('GBIF:7017', 'Nymphalidae')",family,0.22,-0.06,0.22,0.06,"family_tuple_Count_('GBIF:7017', 'Nymphalidae')"
LDATopics_L1,0.001359583617534344,7937,L1,tdt_lda,-0.051401869,-0.556074766,0.051401869,0.5560747663551402,LDATopics_L1
"kingdom_tuple_Count_('GBIF:5', 'Fungi')",0.00134478121665007,2,"('GBIF:5', 'Fungi')",kingdom,0.0454545454545454,-0.284090909,0.0454545454545454,0.2840909090909091,"kingdom_tuple_Count_('GBIF:5', 'Fungi')"
LDATopics_L14,0.001322572946104538,7950,L14,tdt_lda,-0.06,-0.493333333,0.06,0.4933333333333333,LDATopics_L14
"family_tuple_Count_('GBIF:3701', 'Gadidae')",0.00132147020264053,512,"('GBIF:3701', 'Gadidae')",family,0.1428571428571428,-0.196428571,0.1428571428571428,0.1964285714285714,"family_tuple_Count_('GBIF:3701', 'Gadidae')"
"genus_tuple_Count_('GBIF:2874875', 'Fagus')",0.001317906337752172,1700,"('GBIF:2874875', 'Fagus')",genus,-0.141304348,-0.369565217,0.1413043478260869,0.3695652173913043,"genus_tuple_Count_('GBIF:2874875', 'Fagus')"
"class_tuple_Count_('GBIF:212', 'Aves')",0.00130594687453255,44,"('GBIF:212', 'Aves')",class,-0.333333333,-0.519047619,0.3333333333333333,0.5190476190476191,"class_tuple_Count_('GBIF:212', 'Aves')"
LDATopics_L26,0.001304137734906353,7932,L26,tdt_lda,0.073170732,-0.292682927,0.073170732,0.2926829268292683,LDATopics_L26
LDATopics_L39,0.001278258501181537,7915,L39,tdt_lda,0.077205882,-0.485294118,0.077205882,0.4852941176470588,LDATopics_L39
"family_tuple_Count_('GBIF:7708', 'Cyperaceae')",0.001277720938805441,607,"('GBIF:7708', 'Cyperaceae')",family,0.1481481481481481,-0.388888889,0.1481481481481481,0.3888888888888889,"family_tuple_Count_('GBIF:7708', 'Cyperaceae')"
"family_tuple_Count_('GBIF:8800', 'Araliaceae')",0.001275503060567136,600,"('GBIF:8800', 'Araliaceae')",family,0.0,0.125,0.0,0.125,"family_tuple_Count_('GBIF:8800', 'Araliaceae')"
BERTopics_B9,0.001273471798574149,7835,B9,tdt_bt,0.2261904761904762,-0.452380952,0.2261904761904762,0.4523809523809524,BERTopics_B9
"family_tuple_Count_('GBIF:2384', 'Cannabaceae')",0.001268473487211792,463,"('GBIF:2384', 'Cannabaceae')",family,-0.178571429,-0.30952381,0.1785714285714285,0.3095238095238095,"family_tuple_Count_('GBIF:2384', 'Cannabaceae')"
"genus_tuple_Count_('GBIF:2440927', 'Capreolus')",0.001264776176354873,1448,"('GBIF:2440927', 'Capreolus')",genus,0.044117647,-0.441176471,0.044117647,0.4411764705882353,"genus_tuple_Count_('GBIF:2440927', 'Capreolus')"
LDATopics_L33,0.001263782190391298,7942,L33,tdt_lda,-0.015789474,-0.4,0.0157894736842105,0.4,LDATopics_L33
"family_tuple_Count_('GBIF:5479', 'Equidae')",0.001255754594946219,525,"('GBIF:5479', 'Equidae')",family,-0.115384615,-0.538461538,0.1153846153846153,0.5384615384615384,"family_tuple_Count_('GBIF:5479', 'Equidae')"
LDATopics_L49,0.001255693735909212,7940,L49,tdt_lda,-0.020408163,-0.336734694,0.020408163,0.336734694,LDATopics_L49
BERTopics_B30,0.001249067557472058,7836,B30,tdt_bt,-0.295454545,-0.113636364,0.2954545454545454,0.1136363636363636,BERTopics_B30
"phylum_tuple_Count_('GBIF:95', 'Ascomycota')",0.001248406034350008,18,"('GBIF:95', 'Ascomycota')",phylum,0.066666667,-0.183333333,0.066666667,0.1833333333333333,"phylum_tuple_Count_('GBIF:95', 'Ascomycota')"
"genus_tuple_Count_('GBIF:1353501', 'Lasioglossum')",0.00123582065797436,2641,"('GBIF:1353501', 'Lasioglossum')",genus,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.3333333333333333,"genus_tuple_Count_('GBIF:1353501', 'Lasioglossum')"
"genus_tuple_Count_('GBIF:2347608', 'Salmo')",0.001225564469944849,1509,"('GBIF:2347608', 'Salmo')",genus,-0.063829787,-0.287234043,0.063829787,0.2872340425531915,"genus_tuple_Count_('GBIF:2347608', 'Salmo')"
"genus_tuple_Count_('GBIF:2684876', 'Abies')",0.001218222869343369,1892,"('GBIF:2684876', 'Abies')",genus,-0.25,-0.173076923,0.25,0.173076923076923,"genus_tuple_Count_('GBIF:2684876', 'Abies')"
"family_tuple_Count_('GBIF:6193', 'Pomatomidae')",0.001212134781649747,1079,"('GBIF:6193', 'Pomatomidae')",family,-1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:6193', 'Pomatomidae')"
"order_tuple_Count_('GBIF:1470', 'Coleoptera')",0.001209799240644854,112,"('GBIF:1470', 'Coleoptera')",order,0.3382352941176471,-0.5,0.3382352941176471,0.5,"order_tuple_Count_('GBIF:1470', 'Coleoptera')"
"genus_tuple_Count_('GBIF:2130777', 'Tetranychus')",0.001197948942600902,1705,"('GBIF:2130777', 'Tetranychus')",genus,0.090909091,0.090909091,0.090909091,0.090909091,"genus_tuple_Count_('GBIF:2130777', 'Tetranychus')"
"order_tuple_Count_('GBIF:1457', 'Hymenoptera')",0.001190788779113654,108,"('GBIF:1457', 'Hymenoptera')",order,0.094117647,-0.541176471,0.094117647,0.5411764705882353,"order_tuple_Count_('GBIF:1457', 'Hymenoptera')"
"family_tuple_Count_('GBIF:8611', 'Pleuronectidae')",0.001187749214004495,518,"('GBIF:8611', 'Pleuronectidae')",family,0.1923076923076923,-0.115384615,0.1923076923076923,0.1153846153846153,"family_tuple_Count_('GBIF:8611', 'Pleuronectidae')"
LDATopics_L16,0.001186254333708521,7967,L16,tdt_lda,-0.35,-0.607142857,0.35,0.6071428571428571,LDATopics_L16
LDATopics_L37,0.001181239715780514,7933,L37,tdt_lda,-0.266917293,-0.533834586,0.2669172932330827,0.5338345864661654,LDATopics_L37
"genus_tuple_Count_('GBIF:9531221', 'Ovis')",0.00117352769063506,1467,"('GBIF:9531221', 'Ovis')",genus,0.1166666666666666,-0.4,0.1166666666666666,0.4,"genus_tuple_Count_('GBIF:9531221', 'Ovis')"
"genus_tuple_Count_('GBIF:8527396', 'Tsuga')",0.001173367099743625,2770,"('GBIF:8527396', 'Tsuga')",genus,-1.0,1.0,1.0,1.0,"genus_tuple_Count_('GBIF:8527396', 'Tsuga')"
BERTopics_B59,0.001162340056034913,7894,B59,tdt_bt,0.2,0.6,0.2,0.6,BERTopics_B59
LDATopics_L47,0.001156821968515195,7907,L47,tdt_lda,-0.361111111,-0.583333333,0.3611111111111111,0.5833333333333334,LDATopics_L47
"order_tuple_Count_('GBIF:1176', 'Solanales')",0.001155753560723921,155,"('GBIF:1176', 'Solanales')",order,0.32,-0.18,0.32,0.18,"order_tuple_Count_('GBIF:1176', 'Solanales')"
"genus_tuple_Count_('GBIF:2436435', 'Homo')",0.001128286888900825,1516,"('GBIF:2436435', 'Homo')",genus,0.1511627906976744,-0.302325581,0.1511627906976744,0.3023255813953488,"genus_tuple_Count_('GBIF:2436435', 'Homo')"
"genus_tuple_Count_('GBIF:2234785', 'Daphnia')",0.001117532199105662,1776,"('GBIF:2234785', 'Daphnia')",genus,-0.230769231,-0.230769231,0.2307692307692307,0.2307692307692307,"genus_tuple_Count_('GBIF:2234785', 'Daphnia')"
"family_tuple_Count_('GBIF:6871', 'Ostreidae')",0.001114059450612372,848,"('GBIF:6871', 'Ostreidae')",family,0.15,0.0,0.15,0.0,"family_tuple_Count_('GBIF:6871', 'Ostreidae')"
"genus_tuple_Count_('GBIF:2433765', 'Martes')",0.001107002073761065,2373,"('GBIF:2433765', 'Martes')",genus,-0.5,-0.0625,0.5,0.0625,"genus_tuple_Count_('GBIF:2433765', 'Martes')"
"family_tuple_Count_('GBIF:2430', 'Onagraceae')",0.001101135570511579,654,"('GBIF:2430', 'Onagraceae')",family,0.066666667,-0.266666667,0.066666667,0.2666666666666666,"family_tuple_Count_('GBIF:2430', 'Onagraceae')"
"family_tuple_Count_('GBIF:2518', 'Caryophyllaceae')",0.00110066850482763,487,"('GBIF:2518', 'Caryophyllaceae')",family,0.1923076923076923,-0.557692308,0.1923076923076923,0.5576923076923077,"family_tuple_Count_('GBIF:2518', 'Caryophyllaceae')"
LDATopics_L24,0.001086283754376568,7953,L24,tdt_lda,-0.072368421,-0.536184211,0.072368421,0.5361842105263158,LDATopics_L24
"phylum_tuple_Count_('GBIF:42', 'Annelida')",0.001084720064274109,25,"('GBIF:42', 'Annelida')",phylum,-0.611111111,-0.111111111,0.6111111111111112,0.1111111111111111,"phylum_tuple_Count_('GBIF:42', 'Annelida')"
"genus_tuple_Count_('GBIF:5133087', 'Danaus')",0.001078579454842585,1704,"('GBIF:5133087', 'Danaus')",genus,0.2,0.2,0.2,0.2,"genus_tuple_Count_('GBIF:5133087', 'Danaus')"
"family_tuple_Count_('GBIF:4988', 'Cyclopidae')",0.001071001326039637,624,"('GBIF:4988', 'Cyclopidae')",family,-0.142857143,-0.285714286,0.1428571428571428,0.2857142857142857,"family_tuple_Count_('GBIF:4988', 'Cyclopidae')"
"class_tuple_Count_('GBIF:361', 'Diplopoda')",0.001041276135401591,79,"('GBIF:361', 'Diplopoda')",class,-1.0,-1.0,1.0,1.0,"class_tuple_Count_('GBIF:361', 'Diplopoda')"
LDATopics_L57,0.001039895640883329,7908,L57,tdt_lda,-0.114678899,-0.408256881,0.1146788990825688,0.4082568807339449,LDATopics_L57
"family_tuple_Count_('GBIF:2389', 'Convolvulaceae')",0.001035727706069441,742,"('GBIF:2389', 'Convolvulaceae')",family,0.25,0.0,0.25,0.0,"family_tuple_Count_('GBIF:2389', 'Convolvulaceae')"
"family_tuple_Count_('GBIF:9440', 'Encyrtidae')",0.001035388648118548,947,"('GBIF:9440', 'Encyrtidae')",family,1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:9440', 'Encyrtidae')"
"class_tuple_Count_('GBIF:281', 'Branchiopoda')",0.001034327577459122,68,"('GBIF:281', 'Branchiopoda')",class,-0.25,-0.25,0.25,0.25,"class_tuple_Count_('GBIF:281', 'Branchiopoda')"
"family_tuple_Count_('GBIF:6953', 'Hesperiidae')",0.001034302422616525,883,"('GBIF:6953', 'Hesperiidae')",family,-0.333333333,-0.333333333,0.3333333333333333,0.3333333333333333,"family_tuple_Count_('GBIF:6953', 'Hesperiidae')"
BERTopics_B32,0.001034173236847529,7851,B32,tdt_bt,0.1769230769230769,-0.315384615,0.1769230769230769,0.3153846153846154,BERTopics_B32
"family_tuple_Count_('GBIF:6640', 'Moraceae')",0.001028768857506979,579,"('GBIF:6640', 'Moraceae')",family,0.5,-0.416666667,0.5,0.4166666666666667,"family_tuple_Count_('GBIF:6640', 'Moraceae')"
"family_tuple_Count_('GBIF:3238603', 'Alligatoridae')",0.001021660824476192,509,"('GBIF:3238603', 'Alligatoridae')",family,-1.0,0.0,1.0,0.0,"family_tuple_Count_('GBIF:3238603', 'Alligatoridae')"
"family_tuple_Count_('GBIF:5264', 'Passeridae')",0.001016010539825968,380,"('GBIF:5264', 'Passeridae')",family,-0.125,-0.0625,0.125,0.0625,"family_tuple_Count_('GBIF:5264', 'Passeridae')"
"order_tuple_Count_('GBIF:392', 'Polypodiales')",0.001009232202306115,368,"('GBIF:392', 'Polypodiales')",order,1.0,-1.0,1.0,1.0,"order_tuple_Count_('GBIF:392', 'Polypodiales')"
"genus_tuple_Count_('GBIF:7924646', 'Aedes')",0.001008669600990769,1565,"('GBIF:7924646', 'Aedes')",genus,0.25,0.125,0.25,0.125,"genus_tuple_Count_('GBIF:7924646', 'Aedes')"
"order_tuple_Count_('GBIF:734', 'Chiroptera')",0.001006110031552056,149,"('GBIF:734', 'Chiroptera')",order,0.625,-0.416666667,0.625,0.4166666666666667,"order_tuple_Count_('GBIF:734', 'Chiroptera')"
"genus_tuple_Count_('GBIF:1902275', 'Oleria')",0.001005679697868179,3525,"('GBIF:1902275', 'Oleria')",genus,-1.0,1.0,1.0,1.0,"genus_tuple_Count_('GBIF:1902275', 'Oleria')"
"genus_tuple_Count_('GBIF:3189834', 'Acer')",0.001004245640884004,1893,"('GBIF:3189834', 'Acer')",genus,0.055555556,-0.333333333,0.055555556,0.3333333333333333,"genus_tuple_Count_('GBIF:3189834', 'Acer')"
BERTopics_B25,0.0009947454797597998,7868,B25,tdt_bt,0.238095238095238,-0.238095238,0.238095238095238,0.238095238095238,BERTopics_B25
"family_tuple_Count_('GBIF:6635', 'Cistaceae')",0.0009887616438533236,437,"('GBIF:6635', 'Cistaceae')",family,0.375,-0.166666667,0.375,0.1666666666666666,"family_tuple_Count_('GBIF:6635', 'Cistaceae')"
LDATopics_L56,0.0009859064290042054,7916,L56,tdt_lda,-0.238636364,-0.363636364,0.2386363636363636,0.3636363636363636,LDATopics_L56
"family_tuple_Count_('GBIF:7740', 'Laminariaceae')",0.0009843310928700872,745,"('GBIF:7740', 'Laminariaceae')",family,-0.5,0.0,0.5,0.0,"family_tuple_Count_('GBIF:7740', 'Laminariaceae')"
"genus_tuple_Count_('GBIF:2882481', 'Calluna')",0.0009807149406497028,1773,"('GBIF:2882481', 'Calluna')",genus,0.1111111111111111,-0.444444444,0.1111111111111111,0.4444444444444444,"genus_tuple_Count_('GBIF:2882481', 'Calluna')"
"family_tuple_Count_('GBIF:9115', 'Scincidae')",0.0009780038828761531,508,"('GBIF:9115', 'Scincidae')",family,-0.6,-0.2,0.6,0.2,"family_tuple_Count_('GBIF:9115', 'Scincidae')"
"genus_tuple_Count_('GBIF:2874482', 'Carica')",0.000977081575028535,2203,"('GBIF:2874482', 'Carica')",genus,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,"genus_tuple_Count_('GBIF:2874482', 'Carica')"
LDATopics_L59,0.000976003742976383,7951,L59,tdt_lda,0.0,-0.416666667,0.0,0.4166666666666667,LDATopics_L59
"genus_tuple_Count_('GBIF:2435194', 'Panthera')",0.0009738229279867406,1715,"('GBIF:2435194', 'Panthera')",genus,0.0,-0.035714286,0.0,0.035714286,"genus_tuple_Count_('GBIF:2435194', 'Panthera')"
"class_tuple_Count_('GBIF:131', 'Amphibia')",0.0009725111054363564,51,"('GBIF:131', 'Amphibia')",class,-0.458333333,-0.166666667,0.4583333333333333,0.1666666666666666,"class_tuple_Count_('GBIF:131', 'Amphibia')"
"family_tuple_Count_('GBIF:8412', 'Cryphonectriaceae')",0.0009658916753459263,676,"('GBIF:8412', 'Cryphonectriaceae')",family,-1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:8412', 'Cryphonectriaceae')"
"genus_tuple_Count_('GBIF:2721893', 'Carex')",0.0009649305453401823,2127,"('GBIF:2721893', 'Carex')",genus,0.3809523809523809,-0.357142857,0.3809523809523809,0.3571428571428571,"genus_tuple_Count_('GBIF:2721893', 'Carex')"
"genus_tuple_Count_('GBIF:2487923', 'Parus')",0.0009578076250780334,1405,"('GBIF:2487923', 'Parus')",genus,-0.049019608,-0.333333333,0.0490196078431372,0.3333333333333333,"genus_tuple_Count_('GBIF:2487923', 'Parus')"
BERTopics_B62,0.0009573837260832795,7897,B62,tdt_bt,0.2,0.1,0.2,0.1,BERTopics_B62
"order_tuple_Count_('GBIF:408', 'Lamiales')",0.0009566450040055116,140,"('GBIF:408', 'Lamiales')",order,0.1319444444444444,-0.388888889,0.1319444444444444,0.3888888888888889,"order_tuple_Count_('GBIF:408', 'Lamiales')"
"family_tuple_Count_('GBIF:8841', 'Crambidae')",0.0009547169745940621,604,"('GBIF:8841', 'Crambidae')",family,0.2,-0.2,0.2,0.2,"family_tuple_Count_('GBIF:8841', 'Crambidae')"
"order_tuple_Count_('GBIF:560', 'Laminariales')",0.0009544099683878215,233,"('GBIF:560', 'Laminariales')",order,-1.0,-1.0,1.0,1.0,"order_tuple_Count_('GBIF:560', 'Laminariales')"
"order_tuple_Count_('GBIF:1169', 'Asparagales')",0.0009522012439835358,137,"('GBIF:1169', 'Asparagales')",order,0.2321428571428571,-0.625,0.2321428571428571,0.625,"order_tuple_Count_('GBIF:1169', 'Asparagales')"
"genus_tuple_Count_('GBIF:8326529', 'Ixodes')",0.0009430799601029539,1450,"('GBIF:8326529', 'Ixodes')",genus,0.21,-0.58,0.21,0.58,"genus_tuple_Count_('GBIF:8326529', 'Ixodes')"
"genus_tuple_Count_('GBIF:2399651', 'Umbrina')",0.0009429441484854065,2321,"('GBIF:2399651', 'Umbrina')",genus,-0.333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,"genus_tuple_Count_('GBIF:2399651', 'Umbrina')"
BERTopics_B61,0.0009384810376082786,7832,B61,tdt_bt,-0.25,-0.479166667,0.25,0.4791666666666667,BERTopics_B61
"genus_tuple_Count_('GBIF:2487494', 'Malurus')",0.0009367642274039378,3219,"('GBIF:2487494', 'Malurus')",genus,1.0,1.0,1.0,1.0,"genus_tuple_Count_('GBIF:2487494', 'Malurus')"
"family_tuple_Count_('GBIF:8615', 'Salmonidae')",0.0009302901657321843,457,"('GBIF:8615', 'Salmonidae')",family,-0.018292683,-0.384146341,0.0182926829268292,0.3841463414634146,"family_tuple_Count_('GBIF:8615', 'Salmonidae')"
"genus_tuple_Count_('GBIF:3221437', 'Wolbachia')",0.0009264334088816753,2726,"('GBIF:3221437', 'Wolbachia')",genus,1.0,0.0,1.0,0.0,"genus_tuple_Count_('GBIF:3221437', 'Wolbachia')"
"genus_tuple_Count_('GBIF:2434130', 'Mungos')",0.0009244646081508647,1811,"('GBIF:2434130', 'Mungos')",genus,1.0,1.0,1.0,1.0,"genus_tuple_Count_('GBIF:2434130', 'Mungos')"
"genus_tuple_Count_('GBIF:2417904', 'Negaprion')",0.0009219689986423277,2648,"('GBIF:2417904', 'Negaprion')",genus,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,"genus_tuple_Count_('GBIF:2417904', 'Negaprion')"
"genus_tuple_Count_('GBIF:2493899', 'Troglodytes')",0.0009130497103054212,2310,"('GBIF:2493899', 'Troglodytes')",genus,-0.333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,"genus_tuple_Count_('GBIF:2493899', 'Troglodytes')"
"family_tuple_Count_('GBIF:4567719', 'Agriolimacidae')",0.0009070033470612815,1381,"('GBIF:4567719', 'Agriolimacidae')",family,1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:4567719', 'Agriolimacidae')"
BERTopics_B52,0.0009061274730513711,7848,B52,tdt_bt,-0.454545455,-0.272727273,0.4545454545454545,0.2727272727272727,BERTopics_B52
"genus_tuple_Count_('GBIF:3020559', 'Prunus')",0.0009011508881260947,1576,"('GBIF:3020559', 'Prunus')",genus,0.0185185185185185,-0.425925926,0.0185185185185185,0.4259259259259259,"genus_tuple_Count_('GBIF:3020559', 'Prunus')"
"genus_tuple_Count_('GBIF:2492345', 'Petronia')",0.0009000188663344857,3462,"('GBIF:2492345', 'Petronia')",genus,-1.0,-1.0,1.0,1.0,"genus_tuple_Count_('GBIF:2492345', 'Petronia')"
"order_tuple_Count_('GBIF:543', 'Trombidiformes')",0.0008969229327825984,195,"('GBIF:543', 'Trombidiformes')",order,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.4285714285714285,"order_tuple_Count_('GBIF:543', 'Trombidiformes')"
"family_tuple_Count_('GBIF:6685', 'Malvaceae')",0.0008962410892498329,391,"('GBIF:6685', 'Malvaceae')",family,0.0612244897959183,-0.265306122,0.0612244897959183,0.2653061224489796,"family_tuple_Count_('GBIF:6685', 'Malvaceae')"
"genus_tuple_Count_('GBIF:3085897', 'Silene')",0.0008935528287829872,1546,"('GBIF:3085897', 'Silene')",genus,0.033333333,-0.433333333,0.033333333,0.4333333333333333,"genus_tuple_Count_('GBIF:3085897', 'Silene')"
"order_tuple_Count_('GBIF:9529005', 'Cardiida')",0.0008933833274333343,177,"('GBIF:9529005', 'Cardiida')",order,0.4285714285714285,-0.428571429,0.4285714285714285,0.4285714285714285,"order_tuple_Count_('GBIF:9529005', 'Cardiida')"
"genus_tuple_Count_('GBIF:3047584', 'Sinapis')",0.000891799461259881,2071,"('GBIF:3047584', 'Sinapis')",genus,0.4285714285714285,0.2857142857142857,0.4285714285714285,0.2857142857142857,"genus_tuple_Count_('GBIF:3047584', 'Sinapis')"
"family_tuple_Count_('GBIF:9352', 'Thraupidae')",0.0008901959712076069,836,"('GBIF:9352', 'Thraupidae')",family,0.0,0.0,0.0,0.0,"family_tuple_Count_('GBIF:9352', 'Thraupidae')"
"order_tuple_Count_('GBIF:795', 'Perissodactyla')",0.0008899613748445445,190,"('GBIF:795', 'Perissodactyla')",order,0.1875,-0.5,0.1875,0.5,"order_tuple_Count_('GBIF:795', 'Perissodactyla')"
"kingdom_tuple_Count_('GBIF:0', 'incertae sedis')",0.0008891705017380678,6,"('GBIF:0', 'incertae sedis')",kingdom,1.0,0.0,1.0,0.0,"kingdom_tuple_Count_('GBIF:0', 'incertae sedis')"
"genus_tuple_Count_('GBIF:5962961', 'Carcharias')",0.0008882606454839068,3621,"('GBIF:5962961', 'Carcharias')",genus,1.0,1.0,1.0,1.0,"genus_tuple_Count_('GBIF:5962961', 'Carcharias')"
"genus_tuple_Count_('GBIF:8652950', 'Equus')",0.0008879556107732607,1606,"('GBIF:8652950', 'Equus')",genus,-0.115384615,-0.538461538,0.1153846153846153,0.5384615384615384,"genus_tuple_Count_('GBIF:8652950', 'Equus')"
