Feature,Importance,Unnamed: 0,node,source,fa_score,la_score,abs_fa_score,abs_la_score,feature_name
"phylum_tuple_Count_('GBIF:7765738', 'Ciliophora')",0.001961061291862832,19,"('GBIF:7765738', 'Ciliophora')",phylum,0.076923077,-0.692307692,0.076923077,0.6923076923076923,"phylum_tuple_Count_('GBIF:7765738', 'Ciliophora')"
"class_tuple_Count_('GBIF:194', 'Pinopsida')",0.001958759894229949,49,"('GBIF:194', 'Pinopsida')",class,-0.115942029,-0.260869565,0.1159420289855072,0.2608695652173913,"class_tuple_Count_('GBIF:194', 'Pinopsida')"
"family_tuple_Count_('GBIF:6910', 'Braconidae')",0.001938675414519733,546,"('GBIF:6910', 'Braconidae')",family,0.3684210526315789,-0.473684211,0.3684210526315789,0.4736842105263157,"family_tuple_Count_('GBIF:6910', 'Braconidae')"
BERTopics_B16,0.001932754916289006,7867,B16,tdt_bt,0.1666666666666666,-0.428571429,0.1666666666666666,0.4285714285714285,BERTopics_B16
BERTopics_B8,0.001904733094537297,7862,B8,tdt_bt,-0.3875,-0.725,0.3875,0.725,BERTopics_B8
LDATopics_L69,0.001897008153975129,7918,L69,tdt_lda,-0.034883721,-0.343023256,0.034883721,0.3430232558139535,LDATopics_L69
"genus_tuple_Count_('GBIF:3052435', 'Arabidopsis')",0.00188986646322097,1536,"('GBIF:3052435', 'Arabidopsis')",genus,-0.282051282,-0.269230769,0.282051282051282,0.2692307692307692,"genus_tuple_Count_('GBIF:3052435', 'Arabidopsis')"
"family_tuple_Count_('GBIF:2410', 'Ranunculaceae')",0.001885665094164305,913,"('GBIF:2410', 'Ranunculaceae')",family,0.2894736842105263,-0.473684211,0.2894736842105263,0.4736842105263157,"family_tuple_Count_('GBIF:2410', 'Ranunculaceae')"
"genus_tuple_Count_('GBIF:2487923', 'Parus')",0.001876666166482623,1405,"('GBIF:2487923', 'Parus')",genus,-0.049019608,-0.333333333,0.0490196078431372,0.3333333333333333,"genus_tuple_Count_('GBIF:2487923', 'Parus')"
"order_tuple_Count_('GBIF:1169', 'Asparagales')",0.001863141668796982,137,"('GBIF:1169', 'Asparagales')",order,0.2321428571428571,-0.625,0.2321428571428571,0.625,"order_tuple_Count_('GBIF:1169', 'Asparagales')"
"family_tuple_Count_('GBIF:3042', 'Aphididae')",0.001790424741189534,369,"('GBIF:3042', 'Aphididae')",family,0.173076923076923,-0.269230769,0.173076923076923,0.2692307692307692,"family_tuple_Count_('GBIF:3042', 'Aphididae')"
"genus_tuple_Count_('GBIF:11397237', 'Euphorbia')",0.001749939877649644,1665,"('GBIF:11397237', 'Euphorbia')",genus,0.125,-0.1875,0.125,0.1875,"genus_tuple_Count_('GBIF:11397237', 'Euphorbia')"
"family_tuple_Count_('GBIF:5547', 'Drosophilidae')",0.00174903889375104,419,"('GBIF:5547', 'Drosophilidae')",family,0.091836735,-0.173469388,0.091836735,0.173469387755102,"family_tuple_Count_('GBIF:5547', 'Drosophilidae')"
"genus_tuple_Count_('GBIF:2417963', 'Carcharhinus')",0.001714118394972484,1747,"('GBIF:2417963', 'Carcharhinus')",genus,0.75,0.125,0.75,0.125,"genus_tuple_Count_('GBIF:2417963', 'Carcharhinus')"
"order_tuple_Count_('GBIF:7192402', 'Charadriiformes')",0.001706985494990057,173,"('GBIF:7192402', 'Charadriiformes')",order,-0.040816327,-0.714285714,0.040816327,0.7142857142857143,"order_tuple_Count_('GBIF:7192402', 'Charadriiformes')"
LDATopics_L59,0.001700514934450174,7951,L59,tdt_lda,0.0,-0.416666667,0.0,0.4166666666666667,LDATopics_L59
"genus_tuple_Count_('GBIF:2440927', 'Capreolus')",0.001694961624738429,1448,"('GBIF:2440927', 'Capreolus')",genus,0.044117647,-0.441176471,0.044117647,0.4411764705882353,"genus_tuple_Count_('GBIF:2440927', 'Capreolus')"
"genus_tuple_Count_('GBIF:3189695', 'Plantago')",0.001685584649106947,2424,"('GBIF:3189695', 'Plantago')",genus,0.5588235294117647,-0.117647059,0.5588235294117647,0.1176470588235294,"genus_tuple_Count_('GBIF:3189695', 'Plantago')"
"family_tuple_Count_('GBIF:5015', 'Rosaceae')",0.001681330468091445,460,"('GBIF:5015', 'Rosaceae')",family,0.055555556,-0.452380952,0.055555556,0.4523809523809524,"family_tuple_Count_('GBIF:5015', 'Rosaceae')"
"genus_tuple_Count_('GBIF:1043111', 'Harmonia')",0.00167594620192602,1662,"('GBIF:1043111', 'Harmonia')",genus,0.5769230769230769,-0.076923077,0.5769230769230769,0.076923077,"genus_tuple_Count_('GBIF:1043111', 'Harmonia')"
LDATopics_L28,0.001672223019838042,7961,L28,tdt_lda,0.119047619047619,-0.44047619,0.119047619047619,0.4404761904761904,LDATopics_L28
LDATopics_L14,0.001669910032853645,7950,L14,tdt_lda,-0.06,-0.493333333,0.06,0.4933333333333333,LDATopics_L14
"family_tuple_Count_('GBIF:7332', 'Clupeidae')",0.001667901388088086,373,"('GBIF:7332', 'Clupeidae')",family,0.069767442,-0.511627907,0.069767442,0.5116279069767442,"family_tuple_Count_('GBIF:7332', 'Clupeidae')"
"family_tuple_Count_('GBIF:6657', 'Sapindaceae')",0.001661423770240811,677,"('GBIF:6657', 'Sapindaceae')",family,0.1666666666666666,-0.242424242,0.1666666666666666,0.2424242424242424,"family_tuple_Count_('GBIF:6657', 'Sapindaceae')"
"order_tuple_Count_('GBIF:637', 'Decapoda')",0.00165598231744514,175,"('GBIF:637', 'Decapoda')",order,0.2222222222222222,-0.583333333,0.2222222222222222,0.5833333333333334,"order_tuple_Count_('GBIF:637', 'Decapoda')"
BERTopics_B40,0.00164842226693454,7863,B40,tdt_bt,0.052631579,-0.184210526,0.052631579,0.1842105263157894,BERTopics_B40
LDATopics_L22,0.001624590752421729,7952,L22,tdt_lda,-0.039215686,-0.31372549,0.039215686,0.3137254901960784,LDATopics_L22
"genus_tuple_Count_('GBIF:2351426', 'Oncorhynchus')",0.001620791351117845,1495,"('GBIF:2351426', 'Oncorhynchus')",genus,0.0,-0.588235294,0.0,0.5882352941176471,"genus_tuple_Count_('GBIF:2351426', 'Oncorhynchus')"
LDATopics_L20,0.001605544827836856,7959,L20,tdt_lda,0.054347826,-0.369565217,0.054347826,0.3695652173913043,LDATopics_L20
"family_tuple_Count_('GBIF:3701', 'Gadidae')",0.001591999141757973,512,"('GBIF:3701', 'Gadidae')",family,0.1428571428571428,-0.196428571,0.1428571428571428,0.1964285714285714,"family_tuple_Count_('GBIF:3701', 'Gadidae')"
"order_tuple_Count_('GBIF:1109', 'Mesostigmata')",0.001540628899152568,141,"('GBIF:1109', 'Mesostigmata')",order,0.6,-0.4,0.6,0.4,"order_tuple_Count_('GBIF:1109', 'Mesostigmata')"
"genus_tuple_Count_('GBIF:2356953', 'Lutjanus')",0.001537083120262362,1604,"('GBIF:2356953', 'Lutjanus')",genus,0.0454545454545454,-0.378787879,0.0454545454545454,0.3787878787878788,"genus_tuple_Count_('GBIF:2356953', 'Lutjanus')"
"class_tuple_Count_('GBIF:137', 'Bivalvia')",0.00150885774228209,63,"('GBIF:137', 'Bivalvia')",class,-0.5,0.0,0.5,0.0,"class_tuple_Count_('GBIF:137', 'Bivalvia')"
"family_tuple_Count_('GBIF:7015', 'Noctuidae')",0.001479960151807266,605,"('GBIF:7015', 'Noctuidae')",family,0.140625,-0.15625,0.140625,0.15625,"family_tuple_Count_('GBIF:7015', 'Noctuidae')"
"genus_tuple_Count_('GBIF:2480996', 'Falco')",0.00147656220371887,1743,"('GBIF:2480996', 'Falco')",genus,0.0227272727272727,-0.545454545,0.0227272727272727,0.5454545454545454,"genus_tuple_Count_('GBIF:2480996', 'Falco')"
BERTopics_B3,0.00147112054597244,7845,B3,tdt_bt,-0.25,-0.457317073,0.25,0.4573170731707317,BERTopics_B3
"order_tuple_Count_('GBIF:1446', 'Columbiformes')",0.001457980678983453,109,"('GBIF:1446', 'Columbiformes')",order,-0.692307692,-0.692307692,0.6923076923076923,0.6923076923076923,"order_tuple_Count_('GBIF:1446', 'Columbiformes')"
"family_tuple_Count_('GBIF:5240', 'Falconidae')",0.001455802221765133,589,"('GBIF:5240', 'Falconidae')",family,-0.02173913,-0.543478261,0.0217391304347826,0.5434782608695652,"family_tuple_Count_('GBIF:5240', 'Falconidae')"
"family_tuple_Count_('GBIF:9316', 'Laridae')",0.001455308703154821,527,"('GBIF:9316', 'Laridae')",family,0.033333333,-0.644444444,0.033333333,0.6444444444444445,"family_tuple_Count_('GBIF:9316', 'Laridae')"
LDATopics_L13,0.001453916065706139,7962,L13,tdt_lda,-0.080645161,-0.419354839,0.080645161,0.4193548387096774,LDATopics_L13
"family_tuple_Count_('GBIF:4274', 'Gobiidae')",0.001450507928949944,451,"('GBIF:4274', 'Gobiidae')",family,0.1428571428571428,-0.285714286,0.1428571428571428,0.2857142857142857,"family_tuple_Count_('GBIF:4274', 'Gobiidae')"
"family_tuple_Count_('GBIF:9327', 'Paridae')",0.001443163960621667,388,"('GBIF:9327', 'Paridae')",family,-0.065217391,-0.420289855,0.065217391,0.4202898550724637,"family_tuple_Count_('GBIF:9327', 'Paridae')"
"family_tuple_Count_('GBIF:5298', 'Cervidae')",0.001433400220659508,423,"('GBIF:5298', 'Cervidae')",family,-0.024193548,-0.548387097,0.0241935483870967,0.5483870967741935,"family_tuple_Count_('GBIF:5298', 'Cervidae')"
"family_tuple_Count_('GBIF:6953', 'Hesperiidae')",0.001424660329294222,883,"('GBIF:6953', 'Hesperiidae')",family,-0.333333333,-0.333333333,0.3333333333333333,0.3333333333333333,"family_tuple_Count_('GBIF:6953', 'Hesperiidae')"
"genus_tuple_Count_('GBIF:2335052', 'Gadus')",0.001413232033130616,1586,"('GBIF:2335052', 'Gadus')",genus,0.12,-0.16,0.12,0.16,"genus_tuple_Count_('GBIF:2335052', 'Gadus')"
"phylum_tuple_Count_('GBIF:36', 'Chlorophyta')",0.001411984959828684,27,"('GBIF:36', 'Chlorophyta')",phylum,0.1,-0.6,0.1,0.6,"phylum_tuple_Count_('GBIF:36', 'Chlorophyta')"
BERTopics_B12,0.001377114306277084,7870,B12,tdt_bt,0.095238095,-0.523809524,0.095238095,0.5238095238095238,BERTopics_B12
"order_tuple_Count_('GBIF:1108', 'Anseriformes')",0.001358123476775782,116,"('GBIF:1108', 'Anseriformes')",order,-0.333333333,-0.537037037,0.3333333333333333,0.5370370370370371,"order_tuple_Count_('GBIF:1108', 'Anseriformes')"
"order_tuple_Count_('GBIF:624', 'Geraniales')",0.001353306878004638,187,"('GBIF:624', 'Geraniales')",order,0.9444444444444444,-0.888888889,0.9444444444444444,0.8888888888888888,"order_tuple_Count_('GBIF:624', 'Geraniales')"
"genus_tuple_Count_('GBIF:1522683', 'Drosophila')",0.001336692516715471,1444,"('GBIF:1522683', 'Drosophila')",genus,0.091836735,-0.173469388,0.091836735,0.173469387755102,"genus_tuple_Count_('GBIF:1522683', 'Drosophila')"
"family_tuple_Count_('GBIF:9350', 'Sturnidae')",0.001314834136082177,442,"('GBIF:9350', 'Sturnidae')",family,-0.7,-0.666666667,0.7,0.6666666666666666,"family_tuple_Count_('GBIF:9350', 'Sturnidae')"
"family_tuple_Count_('GBIF:5307', 'Mustelidae')",0.001308962084317009,383,"('GBIF:5307', 'Mustelidae')",family,-0.465517241,-0.362068966,0.4655172413793103,0.3620689655172414,"family_tuple_Count_('GBIF:5307', 'Mustelidae')"
LDATopics_L19,0.001304306646812414,7910,L19,tdt_lda,-0.214285714,-0.428571429,0.2142857142857142,0.4285714285714285,LDATopics_L19
"genus_tuple_Count_('GBIF:3189801', 'Aesculus')",0.001300554171420425,1890,"('GBIF:3189801', 'Aesculus')",genus,0.6,-0.2,0.6,0.2,"genus_tuple_Count_('GBIF:3189801', 'Aesculus')"
"family_tuple_Count_('GBIF:5242', 'Fringillidae')",0.001292640279241058,563,"('GBIF:5242', 'Fringillidae')",family,-0.846153846,-0.730769231,0.8461538461538461,0.7307692307692307,"family_tuple_Count_('GBIF:5242', 'Fringillidae')"
"genus_tuple_Count_('GBIF:2440948', 'Cervus')",0.001291383676857506,1468,"('GBIF:2440948', 'Cervus')",genus,0.1451612903225806,-0.580645161,0.1451612903225806,0.5806451612903226,"genus_tuple_Count_('GBIF:2440948', 'Cervus')"
"family_tuple_Count_('GBIF:5481', 'Pieridae')",0.001288741704349672,570,"('GBIF:5481', 'Pieridae')",family,0.4,-0.6,0.4,0.6,"family_tuple_Count_('GBIF:5481', 'Pieridae')"
"order_tuple_Count_('GBIF:941', 'Malvales')",0.001288107950020287,115,"('GBIF:941', 'Malvales')",order,0.2093023255813953,-0.209302326,0.2093023255813953,0.2093023255813953,"order_tuple_Count_('GBIF:941', 'Malvales')"
"family_tuple_Count_('GBIF:4688', 'Betulaceae')",0.001273074378993979,573,"('GBIF:4688', 'Betulaceae')",family,-0.166666667,-0.5,0.1666666666666666,0.5,"family_tuple_Count_('GBIF:4688', 'Betulaceae')"
"family_tuple_Count_('GBIF:7857', 'Tenebrionidae')",0.001270105926421041,385,"('GBIF:7857', 'Tenebrionidae')",family,-0.846153846,-0.461538462,0.8461538461538461,0.4615384615384615,"family_tuple_Count_('GBIF:7857', 'Tenebrionidae')"
"family_tuple_Count_('GBIF:6672', 'Vitaceae')",0.001263327847424589,585,"('GBIF:6672', 'Vitaceae')",family,0.5,-0.541666667,0.5,0.5416666666666666,"family_tuple_Count_('GBIF:6672', 'Vitaceae')"
"genus_tuple_Count_('GBIF:9531221', 'Ovis')",0.001245383561638838,1467,"('GBIF:9531221', 'Ovis')",genus,0.1166666666666666,-0.4,0.1166666666666666,0.4,"genus_tuple_Count_('GBIF:9531221', 'Ovis')"
"order_tuple_Count_('GBIF:952', 'Anura')",0.001222808302047372,131,"('GBIF:952', 'Anura')",order,0.0,-0.7,0.0,0.7,"order_tuple_Count_('GBIF:952', 'Anura')"
"family_tuple_Count_('GBIF:5510', 'Muridae')",0.001211256822644449,499,"('GBIF:5510', 'Muridae')",family,-0.128571429,-0.171428571,0.1285714285714285,0.1714285714285714,"family_tuple_Count_('GBIF:5510', 'Muridae')"
LDATopics_L65,0.001209213792198448,7956,L65,tdt_lda,-0.120689655,-0.827586207,0.1206896551724138,0.8275862068965517,LDATopics_L65
"order_tuple_Count_('GBIF:803', 'Soricomorpha')",0.001188659327424632,248,"('GBIF:803', 'Soricomorpha')",order,0.0,-0.666666667,0.0,0.6666666666666666,"order_tuple_Count_('GBIF:803', 'Soricomorpha')"
"family_tuple_Count_('GBIF:2986', 'Anatidae')",0.001187428743489894,392,"('GBIF:2986', 'Anatidae')",family,-0.105263158,-0.460526316,0.1052631578947368,0.4605263157894737,"family_tuple_Count_('GBIF:2986', 'Anatidae')"
"order_tuple_Count_('GBIF:7192755', 'Procellariiformes')",0.00116161750603836,134,"('GBIF:7192755', 'Procellariiformes')",order,-0.134615385,-0.807692308,0.1346153846153846,0.8076923076923077,"order_tuple_Count_('GBIF:7192755', 'Procellariiformes')"
BERTopics_B14,0.00115336493067027,7841,B14,tdt_bt,-0.115384615,-0.340236686,0.1153846153846153,0.3402366863905325,BERTopics_B14
"genus_tuple_Count_('GBIF:2984588', 'Ficus')",0.001152743464981099,1719,"('GBIF:2984588', 'Ficus')",genus,0.75,-0.5,0.75,0.5,"genus_tuple_Count_('GBIF:2984588', 'Ficus')"
LDATopics_L25,0.001150981892906991,7960,L25,tdt_lda,-0.109756098,-0.085365854,0.1097560975609756,0.085365854,LDATopics_L25
"kingdom_tuple_Count_('GBIF:7', 'Protozoa')",0.001150870294296296,5,"('GBIF:7', 'Protozoa')",kingdom,0.2,-1.0,0.2,1.0,"kingdom_tuple_Count_('GBIF:7', 'Protozoa')"
"family_tuple_Count_('GBIF:4239', 'Curculionidae')",0.00114419987476164,545,"('GBIF:4239', 'Curculionidae')",family,0.375,-0.25,0.375,0.25,"family_tuple_Count_('GBIF:4239', 'Curculionidae')"
BERTopics_B2,0.001141524167803249,7866,B2,tdt_bt,-0.157534247,-0.479452055,0.1575342465753424,0.4794520547945205,BERTopics_B2
"family_tuple_Count_('GBIF:8798', 'Rubiaceae')",0.001133530656984729,396,"('GBIF:8798', 'Rubiaceae')",family,0.2,-0.45,0.2,0.45,"family_tuple_Count_('GBIF:8798', 'Rubiaceae')"
"order_tuple_Count_('GBIF:551', 'Alismatales')",0.001133182673343159,124,"('GBIF:551', 'Alismatales')",order,-0.368421053,-0.578947368,0.3684210526315789,0.5789473684210527,"order_tuple_Count_('GBIF:551', 'Alismatales')"
"family_tuple_Count_('GBIF:4499', 'Pomacentridae')",0.001130339037556947,715,"('GBIF:4499', 'Pomacentridae')",family,0.076923077,-0.692307692,0.076923077,0.6923076923076923,"family_tuple_Count_('GBIF:4499', 'Pomacentridae')"
"genus_tuple_Count_('GBIF:2436435', 'Homo')",0.001129590941100388,1516,"('GBIF:2436435', 'Homo')",genus,0.1511627906976744,-0.302325581,0.1511627906976744,0.3023255813953488,"genus_tuple_Count_('GBIF:2436435', 'Homo')"
"order_tuple_Count_('GBIF:7222050', 'Vitales')",0.001128114872051019,266,"('GBIF:7222050', 'Vitales')",order,0.6,-0.45,0.6,0.45,"order_tuple_Count_('GBIF:7222050', 'Vitales')"
"order_tuple_Count_('GBIF:800', 'Blattodea')",0.001123462546863258,143,"('GBIF:800', 'Blattodea')",order,0.25,-1.0,0.25,1.0,"order_tuple_Count_('GBIF:800', 'Blattodea')"
"family_tuple_Count_('GBIF:9681', 'Ursidae')",0.00110599819467338,749,"('GBIF:9681', 'Ursidae')",family,0.5909090909090909,-0.818181818,0.5909090909090909,0.8181818181818182,"family_tuple_Count_('GBIF:9681', 'Ursidae')"
"family_tuple_Count_('GBIF:9322', 'Muscicapidae')",0.001098353603431949,560,"('GBIF:9322', 'Muscicapidae')",family,0.052631579,-0.131578947,0.052631579,0.131578947368421,"family_tuple_Count_('GBIF:9322', 'Muscicapidae')"
"family_tuple_Count_('GBIF:3721', 'Hydrocharitaceae')",0.001095289186088505,652,"('GBIF:3721', 'Hydrocharitaceae')",family,-0.6,-0.266666667,0.6,0.2666666666666666,"family_tuple_Count_('GBIF:3721', 'Hydrocharitaceae')"
"family_tuple_Count_('GBIF:6640', 'Moraceae')",0.001086024358687164,579,"('GBIF:6640', 'Moraceae')",family,0.5,-0.416666667,0.5,0.4166666666666667,"family_tuple_Count_('GBIF:6640', 'Moraceae')"
"genus_tuple_Count_('GBIF:2704173', 'Poa')",0.001066530907641803,1768,"('GBIF:2704173', 'Poa')",genus,0.238095238095238,-0.095238095,0.238095238095238,0.095238095,"genus_tuple_Count_('GBIF:2704173', 'Poa')"
"genus_tuple_Count_('GBIF:3112554', 'Cirsium')",0.001063854773316819,1459,"('GBIF:3112554', 'Cirsium')",genus,0.6333333333333333,-0.6,0.6333333333333333,0.6,"genus_tuple_Count_('GBIF:3112554', 'Cirsium')"
"order_tuple_Count_('GBIF:733', 'Cetacea')",0.001054820449934421,151,"('GBIF:733', 'Cetacea')",order,0.125,-0.8125,0.125,0.8125,"order_tuple_Count_('GBIF:733', 'Cetacea')"
LDATopics_L56,0.00102892125610274,7916,L56,tdt_lda,-0.238636364,-0.363636364,0.2386363636363636,0.3636363636363636,LDATopics_L56
"order_tuple_Count_('GBIF:538', 'Clupeiformes')",0.001024562664866368,170,"('GBIF:538', 'Clupeiformes')",order,0.1,-0.55,0.1,0.55,"order_tuple_Count_('GBIF:538', 'Clupeiformes')"
"genus_tuple_Count_('GBIF:1346854', 'Spilomena')",0.001020339681825389,1839,"('GBIF:1346854', 'Spilomena')",genus,0.1111111111111111,-0.222222222,0.1111111111111111,0.2222222222222222,"genus_tuple_Count_('GBIF:1346854', 'Spilomena')"
"genus_tuple_Count_('GBIF:2351241', 'Salvelinus')",0.001009568183848589,1570,"('GBIF:2351241', 'Salvelinus')",genus,-0.472222222,-0.666666667,0.4722222222222222,0.6666666666666666,"genus_tuple_Count_('GBIF:2351241', 'Salvelinus')"
"family_tuple_Count_('GBIF:7906', 'Crabronidae')",0.001009012843978858,642,"('GBIF:7906', 'Crabronidae')",family,0.2,-0.3,0.2,0.3,"family_tuple_Count_('GBIF:7906', 'Crabronidae')"
"family_tuple_Count_('GBIF:2497', 'Lamiaceae')",0.001002492854993431,438,"('GBIF:2497', 'Lamiaceae')",family,0.2741935483870967,-0.403225806,0.2741935483870967,0.4032258064516129,"family_tuple_Count_('GBIF:2497', 'Lamiaceae')"
"family_tuple_Count_('GBIF:5302', 'Suidae')",0.00099745964769957,517,"('GBIF:5302', 'Suidae')",family,0.3055555555555556,-0.444444444,0.3055555555555556,0.4444444444444444,"family_tuple_Count_('GBIF:5302', 'Suidae')"
LDATopics_L7,0.0009902184961508938,7941,L7,tdt_lda,-0.321428571,-0.416666667,0.3214285714285714,0.4166666666666667,LDATopics_L7
"genus_tuple_Count_('GBIF:1768691', 'Conistra')",0.000985627152223604,1889,"('GBIF:1768691', 'Conistra')",genus,0.3666666666666666,0.1,0.3666666666666666,0.1,"genus_tuple_Count_('GBIF:1768691', 'Conistra')"
"family_tuple_Count_('GBIF:8597', 'Serranidae')",0.0009851318742748374,478,"('GBIF:8597', 'Serranidae')",family,-0.03125,-0.390625,0.03125,0.390625,"family_tuple_Count_('GBIF:8597', 'Serranidae')"
"family_tuple_Count_('GBIF:8542', 'Lutjanidae')",0.000984965352181294,523,"('GBIF:8542', 'Lutjanidae')",family,0.015625,-0.359375,0.015625,0.359375,"family_tuple_Count_('GBIF:8542', 'Lutjanidae')"
"phylum_tuple_Count_('GBIF:43', 'Cnidaria')",0.000978148129467119,9,"('GBIF:43', 'Cnidaria')",phylum,0.083333333,-0.277777778,0.083333333,0.2777777777777778,"phylum_tuple_Count_('GBIF:43', 'Cnidaria')"
"order_tuple_Count_('GBIF:412', 'Gentianales')",0.0009686431538289744,119,"('GBIF:412', 'Gentianales')",order,0.2,-0.35,0.2,0.35,"order_tuple_Count_('GBIF:412', 'Gentianales')"
"family_tuple_Count_('GBIF:9339', 'Procellariidae')",0.0009671416198516062,424,"('GBIF:9339', 'Procellariidae')",family,0.0,-0.517241379,0.0,0.5172413793103449,"family_tuple_Count_('GBIF:9339', 'Procellariidae')"
"genus_tuple_Count_('GBIF:3241445', 'Leuciscus')",0.0009491689646090543,1735,"('GBIF:3241445', 'Leuciscus')",genus,0.2857142857142857,-0.678571429,0.2857142857142857,0.6785714285714286,"genus_tuple_Count_('GBIF:3241445', 'Leuciscus')"
"genus_tuple_Count_('GBIF:2438591', 'Microtus')",0.0009434083923066003,1649,"('GBIF:2438591', 'Microtus')",genus,0.083333333,-0.666666667,0.083333333,0.6666666666666666,"genus_tuple_Count_('GBIF:2438591', 'Microtus')"
"family_tuple_Count_('GBIF:5343', 'Tortricidae')",0.000939461508652397,744,"('GBIF:5343', 'Tortricidae')",family,0.34375,0.1875,0.34375,0.1875,"family_tuple_Count_('GBIF:5343', 'Tortricidae')"
BERTopics_B15,0.0009381513638908214,7838,B15,tdt_bt,-0.086206897,-0.482758621,0.086206897,0.4827586206896552,BERTopics_B15
"genus_tuple_Count_('GBIF:2874875', 'Fagus')",0.0009376165272270558,1700,"('GBIF:2874875', 'Fagus')",genus,-0.141304348,-0.369565217,0.1413043478260869,0.3695652173913043,"genus_tuple_Count_('GBIF:2874875', 'Fagus')"
"family_tuple_Count_('GBIF:2505', 'Ericaceae')",0.0009374341445146212,436,"('GBIF:2505', 'Ericaceae')",family,0.0588235294117647,-0.602941176,0.0588235294117647,0.6029411764705882,"family_tuple_Count_('GBIF:2505', 'Ericaceae')"
